#--- Experiment --------------------------------------------------------------------------
#240609_Freshwater_2
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#WARD_FIRESTING1
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-A [A] FSO2-C4 SN:24EB9B0359671DD3 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.4] - Oxygen Sensor - XA6-538-211 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	0.375000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	6/9/2024	5/13/2024	21.358000	53.795000	0.804000	0.122000	4000	-0.056000	0.969000	0.900000	0.000000	-0.000303	0.000000	0.000000	fixed f	1003.696000	27.764000	53.926000	10.265000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.4 Main]	Time [A Ch.4 Main]	 dt (s) [A Ch.4 Main]	Oxygen (%air sat.) [A Ch.4 Main]	dphi (°) [A Ch.4 Main]	Signal Intensity (mV) [A Ch.4 Main]	Ambient Light (mV) [A Ch.4 Main]	Status [A Ch.4 Main]	Date [A Ch.4 CompT]	Time [A Ch.4 CompT]	 dt (s) [A Ch.4 CompT]	Sample Temp. (°C) [A Ch.4 CompT]	Status [A Ch.4 CompT]	Date [A Ch.4 CompP]	Time [A Ch.4 CompP]	 dt (s) [A Ch.4 CompP]	Pressure (mbar) [A Ch.4 CompP]	Status [A Ch.4 CompP]
09-06-2024	16:50:06.317	-50.758	65.300	27.362	173	0	OK	09-06-2024	16:50:06.317	-50.758	20.223	OK	09-06-2024	16:50:06.317	-50.758	1004	OK
09-06-2024	16:55:06.303	249.229	48.614	30.971	200	0	OK	09-06-2024	16:55:06.303	249.229	20.225	OK	09-06-2024	16:55:06.303	249.229	1004	OK
09-06-2024	17:00:06.286	549.212	33.689	35.321	231	0	OK	09-06-2024	17:00:06.286	549.212	20.228	OK	09-06-2024	17:00:06.286	549.212	1004	OK
09-06-2024	17:05:06.288	849.213	21.951	39.911	261	0	OK	09-06-2024	17:05:06.288	849.213	20.230	OK	09-06-2024	17:05:06.288	849.213	1004	OK
09-06-2024	17:10:06.285	1149.210	13.712	44.061	287	0	OK	09-06-2024	17:10:06.285	1149.210	20.235	OK	09-06-2024	17:10:06.285	1149.210	1004	OK
09-06-2024	17:15:06.289	1449.214	8.307	47.361	305	0	OK	09-06-2024	17:15:06.289	1449.214	20.234	OK	09-06-2024	17:15:06.289	1449.214	1004	OK
09-06-2024	17:20:06.283	1749.209	4.989	49.672	318	0	OK	09-06-2024	17:20:06.283	1749.209	20.234	OK	09-06-2024	17:20:06.283	1749.209	1004	OK
09-06-2024	17:25:06.289	2049.214	2.977	51.196	325	0	OK	09-06-2024	17:25:06.289	2049.214	20.231	OK	09-06-2024	17:25:06.289	2049.214	1004	OK
09-06-2024	17:30:06.293	2349.218	1.827	52.113	329	0	OK	09-06-2024	17:30:06.293	2349.218	20.233	OK	09-06-2024	17:30:06.293	2349.218	1004	OK
09-06-2024	17:35:06.293	2649.219	1.163	52.658	332	0	OK	09-06-2024	17:35:06.293	2649.219	20.231	OK	09-06-2024	17:35:06.293	2649.219	1004	OK
09-06-2024	17:40:06.290	2949.215	0.788	52.971	334	0	OK	09-06-2024	17:40:06.290	2949.215	20.232	OK	09-06-2024	17:40:06.290	2949.215	1004	OK
09-06-2024	17:45:06.290	3249.216	0.577	53.149	336	0	OK	09-06-2024	17:45:06.290	3249.216	20.229	OK	09-06-2024	17:45:06.290	3249.216	1004	OK
09-06-2024	17:50:06.189	3549.114	0.444	53.262	337	1	OK	09-06-2024	17:50:06.189	3549.114	20.225	OK	09-06-2024	17:50:06.189	3549.114	1004	OK
09-06-2024	17:55:06.296	3849.221	0.388	53.310	337	0	OK	09-06-2024	17:55:06.296	3849.221	20.224	OK	09-06-2024	17:55:06.296	3849.221	1004	OK
09-06-2024	18:00:06.293	4149.218	0.318	53.370	338	0	OK	09-06-2024	18:00:06.293	4149.218	20.224	OK	09-06-2024	18:00:06.293	4149.218	1004	OK
