#--- Experiment --------------------------------------------------------------------------
#240610_Freshwater1
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#WARD_FIRESTING1
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-A [A] FSO2-C4 SN:24EB9B0359671DD3 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.2] - Oxygen Sensor - XA6-538-211 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	0.375000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	6/9/2024	5/13/2024	21.358000	53.795000	0.804000	0.122000	4000	-0.056000	0.969000	0.900000	0.000000	-0.000303	0.000000	0.000000	fixed f	1003.696000	27.764000	53.926000	10.265000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.2 Main]	Time [A Ch.2 Main]	 dt (s) [A Ch.2 Main]	Oxygen (%air sat.) [A Ch.2 Main]	dphi (°) [A Ch.2 Main]	Signal Intensity (mV) [A Ch.2 Main]	Ambient Light (mV) [A Ch.2 Main]	Status [A Ch.2 Main]	Date [A Ch.2 CompT]	Time [A Ch.2 CompT]	 dt (s) [A Ch.2 CompT]	Sample Temp. (°C) [A Ch.2 CompT]	Status [A Ch.2 CompT]	Date [A Ch.2 CompP]	Time [A Ch.2 CompP]	 dt (s) [A Ch.2 CompP]	Pressure (mbar) [A Ch.2 CompP]	Status [A Ch.2 CompP]
10-06-2024	10:01:07.310	38.236	84.576	24.309	181	0	OK	10-06-2024	10:01:07.310	38.236	19.124	OK	10-06-2024	10:01:07.310	38.236	1006	OK
10-06-2024	10:06:07.310	338.237	84.663	24.297	181	0	OK	10-06-2024	10:06:07.310	338.237	19.128	OK	10-06-2024	10:06:07.310	338.237	1006	OK
10-06-2024	10:11:07.313	638.239	84.573	24.308	180	0	OK	10-06-2024	10:11:07.313	638.239	19.135	OK	10-06-2024	10:11:07.313	638.239	1006	OK
10-06-2024	10:16:07.311	938.237	84.559	24.309	180	0	OK	10-06-2024	10:16:07.311	938.237	19.141	OK	10-06-2024	10:16:07.311	938.237	1006	OK
10-06-2024	10:21:07.315	1238.241	84.604	24.302	179	0	OK	10-06-2024	10:21:07.315	1238.241	19.149	OK	10-06-2024	10:21:07.315	1238.241	1006	OK
10-06-2024	10:26:07.315	1538.241	84.553	24.309	179	0	OK	10-06-2024	10:26:07.315	1538.241	19.157	OK	10-06-2024	10:26:07.315	1538.241	1006	OK
10-06-2024	10:31:07.315	1838.241	84.634	24.298	179	0	OK	10-06-2024	10:31:07.315	1838.241	19.162	OK	10-06-2024	10:31:07.315	1838.241	1006	OK
10-06-2024	10:36:07.317	2138.243	84.499	24.316	178	0	OK	10-06-2024	10:36:07.317	2138.243	19.168	OK	10-06-2024	10:36:07.317	2138.243	1006	OK
10-06-2024	10:41:07.192	2438.118	84.579	24.304	178	0	OK	10-06-2024	10:41:07.192	2438.118	19.174	OK	10-06-2024	10:41:07.192	2438.118	1006	OK
10-06-2024	10:46:07.192	2738.118	84.665	24.291	178	0	OK	10-06-2024	10:46:07.192	2738.118	19.182	OK	10-06-2024	10:46:07.192	2738.118	1006	OK
10-06-2024	10:51:07.192	3038.118	84.580	24.302	178	0	OK	10-06-2024	10:51:07.192	3038.118	19.187	OK	10-06-2024	10:51:07.192	3038.118	1006	OK
10-06-2024	10:56:07.192	3338.118	84.528	24.310	177	0	OK	10-06-2024	10:56:07.192	3338.118	19.193	OK	10-06-2024	10:56:07.192	3338.118	1006	OK
10-06-2024	11:01:07.192	3638.119	84.509	24.310	177	0	OK	10-06-2024	11:01:07.192	3638.119	19.206	OK	10-06-2024	11:01:07.192	3638.119	1006	OK
10-06-2024	11:06:07.195	3938.122	84.579	24.300	177	0	OK	10-06-2024	11:06:07.195	3938.122	19.207	OK	10-06-2024	11:06:07.195	3938.122	1006	OK
10-06-2024	11:11:07.321	4238.248	84.566	24.303	177	0	OK	10-06-2024	11:11:07.321	4238.248	19.216	OK	10-06-2024	11:11:07.321	4238.248	1006	OK
