6/12/24,7:43:38,0,TMPSW,9311.1,9431.9,68.3,5.54,150.4,5.28,9420.7,6123,7.28,-43,24.39,0,0,0,762.7
6/12/24,7:58:38,0,TMPSW,8952.2,9644.7,61.5,5.26,80.9,5.4,9583.8,6230,7.31,-44.9,21.549,0,0,0,762.5
6/12/24,8:13:38,0,TMPSW,8948,9654.7,62.9,5.39,95.4,5.4,9592.7,6235,7.33,-45.5,21.481,0,0,0,762.5
6/12/24,8:28:37,0,TMPSW,9288.1,9897.6,67,5.67,102.7,5.55,9843.5,6398,7.36,-47.3,22.046,0,0,0,762.5
6/12/24,8:43:37,0,TMPSW,9236.5,9812.6,67.5,5.7,104.5,5.5,9761.3,6345,7.36,-47.5,22.185,0,0,0,762.4
6/12/24,8:58:37,0,TMPSW,9294.9,9832.9,70,5.89,105.2,5.51,9784.9,6360,7.38,-48.7,22.378,0,0,0,762.5
6/12/24,9:13:37,0,TMPSW,9464.9,9905.8,73.1,6.09,107.5,5.56,9866.1,6413,7.41,-50.3,22.871,0,0,0,762.4
6/12/24,9:28:37,0,TMPSW,9474.1,9911.3,74.3,6.19,107.4,5.56,9871.9,6417,7.42,-50.9,22.891,0,0,0,762.4
6/12/24,9:43:37,0,TMPSW,9373.3,9700.3,67.3,5.55,115.3,5.44,9670.6,6286,7.32,-45.1,23.391,0,0,0,762.5
6/12/24,9:58:37,0,TMPSW,9668.4,10000.8,79.1,6.52,111.8,5.62,9970.6,6481,7.46,-53.3,23.413,0,0,0,762.4
6/12/24,10:13:37,0,TMPSW,9669.2,10015.1,81.9,6.76,119.3,5.63,9983.6,6489,7.49,-55,23.351,0,0,0,762.3
6/12/24,10:28:37,0,TMPSW,9743.4,10007.8,86.7,7.1,114,5.63,9983.6,6489,7.54,-58.2,23.74,0,0,0,762.4
6/12/24,10:43:37,0,TMPSW,9499.7,9756,71.7,5.88,119.5,5.47,9732.5,6326,7.36,-47.4,23.747,0,0,0,762.1
6/12/24,10:58:37,0,TMPSW,9492.8,9738,69.8,5.72,122,5.46,9715.5,6315,7.33,-46.1,23.8,0,0,0,762.2
6/12/24,11:13:37,0,TMPSW,9489.8,9735.7,69.3,5.68,123.1,5.46,9713.1,6314,7.33,-45.9,23.796,0,0,0,762.1
6/12/24,11:28:37,0,TMPSW,9498.7,9734.7,69,5.65,124.1,5.46,9713.1,6314,7.32,-45.6,23.844,0,0,0,762.1
6/12/24,11:43:37,0,TMPSW,9509.5,9732.2,68.7,5.61,124.9,5.46,9711.8,6313,7.32,-45.4,23.91,0,0,0,762.2
6/12/24,11:58:37,0,TMPSW,9502,9731.6,68.2,5.58,125.8,5.46,9710.6,6312,7.32,-45.2,23.876,0,0,0,762.1
6/12/24,12:13:37,0,TMPSW,9683.2,9920.4,77.6,6.34,127.6,5.57,9898.6,6434,7.45,-53,23.861,0,0,0,762
6/12/24,12:28:37,0,TMPSW,9861.1,9885.1,81.5,6.54,108,5.56,9882.9,6424,7.34,-46.3,24.885,0,0,0,762.1
6/12/24,12:43:37,0,TMPSW,9965,9934.1,81.7,6.52,106.1,5.59,9937,6459,7.32,-45.6,25.147,0,0,0,761.9
6/12/24,12:58:37,0,TMPSW,10006.9,9919.7,86.5,6.88,103.7,5.58,9927.9,6453,7.36,-47.8,25.417,0,0,0,761.8
6/12/24,13:13:37,0,TMPSW,10074.9,9962.8,93,7.37,104.2,5.61,9973.4,6483,7.46,-53.5,25.533,0,0,0,761.9
6/12/24,13:28:37,0,TMPSW,10180.8,9964.4,96.3,7.57,104.7,5.61,9984.9,6490,7.5,-55.9,26.027,0,0,0,761.7
6/12/24,13:43:36,0,TMPSW,10009.4,9879.2,86.2,6.83,109.5,5.56,9891.5,6429,7.45,-53.2,25.624,0,0,0,761.7
6/12/24,13:58:36,0,TMPSW,10120.6,9953.7,95.3,7.52,113.2,5.6,9969.5,6480,7.52,-56.9,25.794,0,0,0,761.6
6/12/24,14:13:36,0,TMPSW,10287.5,9977.7,108.7,8.48,103.7,5.62,10007.3,6505,7.79,-72.9,26.466,0,0,0,761.4
6/12/24,14:28:36,0,TMPSW,10350.6,9936.9,110.5,8.54,111,5.6,9976.7,6485,7.83,-75.1,26.963,0,0,0,761.2
6/12/24,14:43:36,0,TMPSW,10077.3,9871.9,89.2,7.02,120.9,5.56,9891.4,6429,7.51,-56.7,25.983,0,0,0,761.1
6/12/24,14:58:36,0,TMPSW,9898.9,9845.6,80.7,6.43,125,5.54,9850.6,6403,7.39,-49.2,25.257,0,0,0,761.2
6/12/24,15:13:36,0,TMPSW,9867.7,9846.9,79.9,6.39,127,5.54,9848.9,6402,7.38,-48.7,25.1,0,0,0,761.1
6/12/24,15:28:36,0,TMPSW,9881.4,9847.3,79.8,6.37,128,5.54,9850.5,6403,7.38,-48.6,25.164,0,0,0,761.1
6/12/24,15:43:36,0,TMPSW,9885.1,9847.3,79.6,6.35,129.2,5.54,9850.9,6403,7.37,-48.5,25.182,0,0,0,761
6/12/24,15:58:36,0,TMPSW,10268.1,9769.8,115.3,8.85,110.6,5.5,9818,6382,7.85,-76.7,27.4,0,0,0,760.9
6/12/24,16:13:36,0,TMPSW,10314.5,9768,120.4,9.2,114.4,5.5,9821,6384,7.91,-80.2,27.631,0,0,0,760.8
6/12/24,16:28:36,0,TMPSW,70.4,68.8,99.8,8.08,125.8,0.03,68.9,45,8.02,-86,26.15,0,0,0,760.8
6/12/24,16:43:36,0,TMPSW,67,67,99.8,8.24,118.7,0.03,67,44,8.07,-88.8,25.011,0,0,0,760.7
6/12/24,16:58:36,0,TMPSW,61.3,61.9,99.7,8.31,112.5,0.03,61.9,40,8.08,-89.6,24.529,0,0,0,760.6
