#--- Experiment --------------------------------------------------------------------------
#240614_control1
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#WARD_FIRESTING2
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 [A] FSO2-C4 SN:2411E508596FD910 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - XA6-538-212 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	2	Internal Pressure Sensor	1013.000000	3.250000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	6/9/2024	12/31/2000	20.592669	53.800000	0.804000	0.122000	4000	-0.056000	0.969000	0.900000	0.000000	-0.000303	0.000000	0.000000	fixed f	1004.513000	28.779202	50.716999	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (%air sat.) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
14-06-2024	14:06:19.994	281.272	92.523	22.410	202	0	OK	14-06-2024	14:06:19.994	281.272	20.139	OK	14-06-2024	14:06:19.994	281.272	1011	OK
14-06-2024	14:11:19.997	581.275	92.584	22.402	202	0	OK	14-06-2024	14:11:19.997	581.275	20.152	OK	14-06-2024	14:11:19.997	581.275	1011	OK
14-06-2024	14:16:19.995	881.273	92.567	22.402	202	0	OK	14-06-2024	14:16:19.995	881.273	20.169	OK	14-06-2024	14:16:19.995	881.273	1011	OK
14-06-2024	14:21:20.004	1181.281	92.646	22.393	202	0	OK	14-06-2024	14:21:20.004	1181.281	20.175	OK	14-06-2024	14:21:20.004	1181.281	1011	OK
14-06-2024	14:26:20.003	1481.281	92.688	22.387	202	0	OK	14-06-2024	14:26:20.003	1481.281	20.193	OK	14-06-2024	14:26:20.003	1481.281	1010	OK
14-06-2024	14:31:20.001	1781.279	92.633	22.393	202	0	OK	14-06-2024	14:31:20.001	1781.279	20.204	OK	14-06-2024	14:31:20.001	1781.279	1010	OK
14-06-2024	14:36:19.999	2081.277	92.731	22.379	202	0	OK	14-06-2024	14:36:19.999	2081.277	20.218	OK	14-06-2024	14:36:19.999	2081.277	1010	OK
14-06-2024	14:41:19.999	2381.277	92.662	22.387	202	0	OK	14-06-2024	14:41:19.999	2381.277	20.229	OK	14-06-2024	14:41:19.999	2381.277	1010	OK
14-06-2024	14:46:20.000	2681.277	92.645	22.388	202	0	OK	14-06-2024	14:46:20.000	2681.277	20.241	OK	14-06-2024	14:46:20.000	2681.277	1010	OK
14-06-2024	14:51:20.002	2981.279	92.639	22.389	202	0	OK	14-06-2024	14:51:20.002	2981.279	20.249	OK	14-06-2024	14:51:20.002	2981.279	1010	OK
14-06-2024	14:56:19.999	3281.277	92.618	22.391	202	0	OK	14-06-2024	14:56:19.999	3281.277	20.261	OK	14-06-2024	14:56:19.999	3281.277	1010	OK
14-06-2024	15:01:20.000	3581.278	92.671	22.385	202	0	OK	14-06-2024	15:01:20.000	3581.278	20.270	OK	14-06-2024	15:01:20.000	3581.278	1010	OK
14-06-2024	15:06:20.002	3881.280	92.650	22.386	202	0	OK	14-06-2024	15:06:20.002	3881.280	20.277	OK	14-06-2024	15:06:20.002	3881.280	1010	OK
14-06-2024	15:11:20.000	4181.278	92.600	22.393	203	0	OK	14-06-2024	15:11:20.000	4181.278	20.288	OK	14-06-2024	15:11:20.000	4181.278	1010	OK
