#--- Experiment --------------------------------------------------------------------------
#240614_saltwater1
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.0.2415   www.pyroscience.com
#WARD_FIRESTING3
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-B [A] FSO2-C4 SN:21130040 UiD:24E144015D64A6DD Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - XA6-539-211 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	0.375000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	6/10/2024	5/13/2024	22.122334	53.690000	0.804000	0.122000	4000	-0.056000	0.969000	0.900000	0.000000	-0.000303	0.000000	0.000000	fixed f	1006.078979	18.864468	35.726002	10.669000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.11°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (%air sat.) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
14-06-2024	14:09:24.774	104.446	0.202	53.347	433	0	OK	14-06-2024	14:09:24.774	104.446	21.528	OK	14-06-2024	14:09:24.774	104.446	1011	OK
14-06-2024	14:14:24.779	404.451	0.201	53.347	433	0	OK	14-06-2024	14:14:24.779	404.451	21.537	OK	14-06-2024	14:14:24.779	404.451	1011	OK
14-06-2024	14:19:24.775	704.446	0.200	53.348	433	0	OK	14-06-2024	14:19:24.775	704.446	21.545	OK	14-06-2024	14:19:24.775	704.446	1011	OK
14-06-2024	14:24:24.785	1004.456	0.191	53.356	433	0	OK	14-06-2024	14:24:24.785	1004.456	21.552	OK	14-06-2024	14:24:24.785	1004.456	1011	OK
14-06-2024	14:29:24.779	1304.451	0.199	53.349	432	0	OK	14-06-2024	14:29:24.779	1304.451	21.561	OK	14-06-2024	14:29:24.779	1304.451	1011	OK
14-06-2024	14:34:24.785	1604.457	0.209	53.340	432	0	OK	14-06-2024	14:34:24.785	1604.457	21.570	OK	14-06-2024	14:34:24.785	1604.457	1011	OK
14-06-2024	14:39:24.780	1904.452	0.194	53.353	432	0	OK	14-06-2024	14:39:24.780	1904.452	21.579	OK	14-06-2024	14:39:24.780	1904.452	1011	OK
14-06-2024	14:44:24.788	2204.459	0.218	53.332	431	0	OK	14-06-2024	14:44:24.788	2204.459	21.585	OK	14-06-2024	14:44:24.788	2204.459	1011	OK
14-06-2024	14:49:24.783	2504.455	0.198	53.349	431	0	OK	14-06-2024	14:49:24.783	2504.455	21.596	OK	14-06-2024	14:49:24.783	2504.455	1011	OK
14-06-2024	14:54:24.785	2804.457	0.204	53.344	431	0	OK	14-06-2024	14:54:24.785	2804.457	21.603	OK	14-06-2024	14:54:24.785	2804.457	1011	OK
14-06-2024	14:59:24.786	3104.457	0.205	53.343	430	0	OK	14-06-2024	14:59:24.786	3104.457	21.611	OK	14-06-2024	14:59:24.786	3104.457	1011	OK
14-06-2024	15:04:24.787	3404.459	0.207	53.341	430	0	OK	14-06-2024	15:04:24.787	3404.459	21.614	OK	14-06-2024	15:04:24.787	3404.459	1010	OK
14-06-2024	15:09:24.785	3704.457	0.197	53.349	430	0	OK	14-06-2024	15:09:24.785	3704.457	21.628	OK	14-06-2024	15:09:24.785	3704.457	1011	OK
14-06-2024	15:14:24.791	4004.463	0.205	53.342	430	0	OK	14-06-2024	15:14:24.791	4004.463	21.637	OK	14-06-2024	15:14:24.791	4004.463	1010	OK
14-06-2024	15:19:24.793	4304.464	0.199	53.347	430	0	OK	14-06-2024	15:19:24.793	4304.464	21.644	OK	14-06-2024	15:19:24.793	4304.464	1010	OK
14-06-2024	15:24:24.782	4604.454	0.205	53.342	430	0	OK	14-06-2024	15:24:24.782	4604.454	21.655	OK	14-06-2024	15:24:24.782	4604.454	1010	OK
